Date,6758.T,7203.T,9984.T,^N225,average
2017-05-01,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-02,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-08,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-09,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-10,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-11,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-12,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-15,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-16,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-17,10000,15578.397776187805,10000,10000.0,11394.599444046951
2017-05-18,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-19,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-22,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-23,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-24,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-25,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-26,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-29,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-30,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-05-31,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-01,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-02,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-05,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-06,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-07,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-08,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-09,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-12,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-13,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-14,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-15,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-16,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-19,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-20,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-21,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-22,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-23,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-26,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-27,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-28,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-29,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-06-30,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-03,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-04,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-05,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-06,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-07,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-10,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-11,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-12,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-13,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-14,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-17,10000,17164.895736821432,10000,,12388.298578940477
2017-07-18,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-19,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-20,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-21,10000,17164.895736821432,10000,10000.0,11791.223934205358
2017-07-24,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-07-25,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-07-26,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-07-27,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-07-28,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-07-31,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-01,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-02,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-03,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-04,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-07,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-08,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-09,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-10,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-11,10000,19096.64902291617,10000,,13032.216340972058
2017-08-14,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-15,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-16,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-17,10000,19096.64902291617,10000,10000.0,12274.162255729043
2017-08-18,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-21,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-22,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-23,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-24,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-25,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-28,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-29,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-30,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-08-31,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-01,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-04,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-05,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-06,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-07,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-08,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-11,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-12,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-13,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-14,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-15,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-18,10000,19291.76389780726,10000,,13097.254632602422
2017-09-19,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-20,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-21,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-22,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-25,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-26,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-27,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-28,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-09-29,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-02,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-03,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-04,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-05,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-06,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-09,10000,19291.76389780726,10000,,13097.254632602422
2017-10-10,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-11,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-12,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-13,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-16,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-17,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-18,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-19,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-20,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-23,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-24,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-25,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-26,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-27,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-30,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-10-31,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-01,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-02,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-03,10000,19291.76389780726,10000,,13097.254632602422
2017-11-06,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-07,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-08,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-09,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-10,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-13,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-14,10000,19291.76389780726,10000,10000.0,12322.940974451816
2017-11-15,10000,19935.07638167983,10000,10000.0,12483.769095419957
2017-11-16,10000,21372.313815739977,10000,10000.0,12843.078453934995
2017-11-17,10000,23830.287829193236,10000,10000.0,13457.571957298309
2017-11-20,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-11-21,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-11-22,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-11-23,10000,24271.51568644123,10000,,14757.17189548041
2017-11-24,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-11-27,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-11-28,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-11-29,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-11-30,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-01,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-04,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-05,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-06,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-07,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-08,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-11,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-12,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-13,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-14,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-15,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-18,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-19,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-20,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-21,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-22,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-25,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-26,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-27,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-28,10000,24271.51568644123,10000,10000.0,13567.878921610307
2017-12-29,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-01,10000,24271.51568644123,10000,,14757.17189548041
2018-01-02,10000,,10000,,10000.0
2018-01-03,10000,,10000,,10000.0
2018-01-04,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-05,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-08,10000,24271.51568644123,10000,,14757.17189548041
2018-01-09,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-10,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-11,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-12,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-15,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-16,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-17,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-18,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-19,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-22,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-23,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-24,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-25,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-26,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-29,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-30,10000,24271.51568644123,10000,10000.0,13567.878921610307
2018-01-31,10000,20188.458494972434,10000,10000.0,12547.11462374311
2018-02-01,10000,20188.458494972434,10000,10000.0,12547.11462374311
2018-02-02,10000,20188.458494972434,10000,10000.0,12547.11462374311
2018-02-05,10000,21661.24144306055,10000,10000.0,12915.310360765137
2018-02-06,10000,19852.804788144116,10000,10000.0,12463.201197036029
2018-02-07,10000,19852.804788144116,10000,10000.0,12463.201197036029
